connected_pair_pdr,deadline_delivery_ratio,energy_per_delivered_packet,mean_transmission_energy_proxy,method,p95_success_delay,scenario,training_seed
0.765,0.765,1.5447238093742284,1.1817137141712846,Historical KD-only Local,4.0,ood_link_loss_30,2718
0.97,0.965,1.2800873583314738,1.2416847375815296,Historical KD-only Local,4.0,ood_extreme_mobility,2718
0.94,0.915,1.9003180809829812,1.7862989961240023,Historical KD-only Local,5.0,ood_nodes_16,2718
0.865,0.86,2.50593378520841,2.1676327242052746,Historical KD-only Local,7.0,ood_nodes_24,2718
0.97,0.97,1.3327815567885366,1.2927981100848804,Historical KD+PPO Local,4.0,heldout_medium,42
0.905,0.905,1.3685058133749717,1.2384977611043493,Historical KD+PPO Local,4.0,ood_link_loss,42
0.97,0.96,1.235128922025607,1.1980750543648389,Historical KD+PPO Local,3.0,ood_fast_mobility,42
0.975,0.975,1.2225919626904247,1.192027163623164,Historical KD+PPO Local,3.0,ood_sparse,42
0.975,0.975,1.4712085874439969,1.4344283727578968,Historical KD+PPO Local,4.0,ood_nodes_10,42
0.987012987012987,0.38,1.7770948245774485,0.7197234039538667,Historical KD+PPO Local,3.0,unconditional_sparse,42
0.0,0.0,129.14535490374263,0.645726774518713,Historical KD+PPO Local,nan,structural_hole_45,42
0.07936507936507936,0.05,13.76638833403768,0.7571513583720721,Historical KD+PPO Local,4.0,structural_hole_225_link_loss,42
0.0,0.0,181.40585244107663,0.907029262205383,Historical KD+PPO Local,nan,predictive_break_45,42
0.029069767441860465,0.025,21.575958585746395,1.0787979292873195,Historical KD+PPO Local,6.0,predictive_break_225_link_loss,42
0.785,0.785,1.452845628146559,1.1404838180950485,Historical KD+PPO Local,4.0,ood_link_loss_30,42
0.965,0.965,1.2617597033868695,1.217598113768329,Historical KD+PPO Local,3.0,ood_extreme_mobility,42
0.955,0.945,1.8542573977544519,1.7708158148555015,Historical KD+PPO Local,5.5,ood_nodes_16,42
0.905,0.905,2.3050194636449475,2.0860426145986777,Historical KD+PPO Local,6.0,ood_nodes_24,42
